noticeIdentifier,noticeVersion,lotIdentifier,scope,documentReferenceId,documentType,description,rawUrl,url
25826914,1,LOT-0000,lot,25826914,non-restricted-document,,https://www.deutsche-evergabe.de/dashboards/dashboard_off/de576892-257e-459a-a5b1-883a33cf8457,https://www.deutsche-evergabe.de/dashboards/dashboard_off/de576892-257e-459a-a5b1-883a33cf8457
25826004,1,LOT-0000,lot,25826004,non-restricted-document,,http://www.vergabe.bayern.de/Vergabeinformationen.bayernvergabeinformationen.0.html?details=1082283,http://www.vergabe.bayern.de/Vergabeinformationen.bayernvergabeinformationen.0.html?details=1082283
25826008,1,LOT-0000,lot,25826008,non-restricted-document,,http://www.vergabe.bayern.de/Vergabeinformationen.bayernvergabeinformationen.0.html?details=1082284,http://www.vergabe.bayern.de/Vergabeinformationen.bayernvergabeinformationen.0.html?details=1082284
25823466,1,LOT-0000,lot,25823466,non-restricted-document,,https://rlp.vergabekommunal.de/Satellite/notice/CXS0YDEDYR9J9VGS,https://rlp.vergabekommunal.de/Satellite/notice/CXS0YDEDYR9J9VGS
25825702,1,LOT-0000,lot,25825702,non-restricted-document,,https://www.vmp-rheinland.de/VMPSatellite/notice/CXVHYYLDYR9ZNVU7,https://www.vmp-rheinland.de/VMPSatellite/notice/CXVHYYLDYR9ZNVU7
25823370,1,LOT-0000,lot,25823370,non-restricted-document,,https://vergabemarktplatz.brandenburg.de/VMPSatellite/notice/CXP9YHVHXM8,https://vergabemarktplatz.brandenburg.de/VMPSatellite/notice/CXP9YHVHXM8
25826886,1,LOT-0000,lot,25826886,non-restricted-document,,https://bieterzugang.deutsche-evergabe.de/evergabe.bieter/api/supplier/external/deeplink/subproject/b648412b-14b0-4a31-8dbe-f911a7720d71,https://bieterzugang.deutsche-evergabe.de/evergabe.bieter/api/supplier/external/deeplink/subproject/b648412b-14b0-4a31-8dbe-f911a7720d71
25826906,1,LOT-0000,lot,25826906,non-restricted-document,,https://www.deutsche-evergabe.de/dashboards/dashboard_off/2f1232ee-03d8-4e57-aac1-97f6d27e8626,https://www.deutsche-evergabe.de/dashboards/dashboard_off/2f1232ee-03d8-4e57-aac1-97f6d27e8626
25823040,1,LOT-0000,lot,25823040,non-restricted-document,,https://vergabe.niedersachsen.de/Satellite/notice/CXQ6YY5RSDA,https://vergabe.niedersachsen.de/Satellite/notice/CXQ6YY5RSDA
25823748,1,LOT-0000,lot,25823748,non-restricted-document,,https://vergabe.autobahn.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a08b0c5f69-5ad704833ac08d76&PublicationType=0,https://vergabe.autobahn.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a08b0c5f69-5ad704833ac08d76&PublicationType=0
25823170,1,LOT-0000,lot,25823170,non-restricted-document,,https://www.dtvp.de/Satellite/notice/CXP4D6JMPFK,https://www.dtvp.de/Satellite/notice/CXP4D6JMPFK
25825296,1,LOT-0000,lot,25825296,non-restricted-document,,https://www.deutsches-ausschreibungsblatt.de/VN/X-VGWIL-2026-0073,https://www.deutsches-ausschreibungsblatt.de/VN/X-VGWIL-2026-0073
25822552,1,LOT-0000,lot,25822552,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Landratsamt%2520Bautzen/3454267,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Landratsamt%2520Bautzen/3454267
25823032,1,LOT-0000,lot,25823032,non-restricted-document,,https://vergabe.niedersachsen.de/Satellite/notice/CXQ6YY5RSDF,https://vergabe.niedersachsen.de/Satellite/notice/CXQ6YY5RSDF
25823016,1,LOT-0000,lot,25823016,non-restricted-document,,https://vergabe.niedersachsen.de/Satellite/notice/CXQ6YY6RSYX,https://vergabe.niedersachsen.de/Satellite/notice/CXQ6YY6RSYX
25823402,1,LOT-0000,lot,25823402,non-restricted-document,,https://vergabemarktplatz.brandenburg.de/VMPSatellite/notice/CXVHYR2DYR9NH9B6,https://vergabemarktplatz.brandenburg.de/VMPSatellite/notice/CXVHYR2DYR9NH9B6
25822732,1,LOT-0000,lot,25822732,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Gemeinde%2520S%25C3%25BCdeichsfeld/3453790,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Gemeinde%2520S%25C3%25BCdeichsfeld/3453790
25823654,1,LOT-0000,lot,25823654,non-restricted-document,,https://www.had.de/onlinesuche_langfassung.html?showpub=RCL5HYHMAE7WIG5J,https://www.had.de/onlinesuche_langfassung.html?showpub=RCL5HYHMAE7WIG5J
25825652,1,LOT-0000,lot,25825652,non-restricted-document,,https://www.vergabe-westfalen.de/VMPSatellite/notice/CXS0YRNDYR0CAN1E,https://www.vergabe-westfalen.de/VMPSatellite/notice/CXS0YRNDYR0CAN1E
25822724,1,LOT-0000,lot,25822724,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Gemeinde%2520S%25C3%25BCdeichsfeld/3453782,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Gemeinde%2520S%25C3%25BCdeichsfeld/3453782
25822728,1,LOT-0000,lot,25822728,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Gemeinde%2520S%25C3%25BCdeichsfeld/3453789,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Gemeinde%2520S%25C3%25BCdeichsfeld/3453789
25822720,1,LOT-0000,lot,25822720,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Gemeinde%2520S%25C3%25BCdeichsfeld/3453781,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Gemeinde%2520S%25C3%25BCdeichsfeld/3453781
25822712,1,LOT-0000,lot,25822712,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Gemeinde%2520S%25C3%25BCdeichsfeld/3453779,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Gemeinde%2520S%25C3%25BCdeichsfeld/3453779
25822716,1,LOT-0000,lot,25822716,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Gemeinde%2520S%25C3%25BCdeichsfeld/3453780,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Gemeinde%2520S%25C3%25BCdeichsfeld/3453780
25822696,1,LOT-0000,lot,25822696,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Rettungszweckverband%2520S%25C3%25BCdwestsachsen/3453742,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Rettungszweckverband%2520S%25C3%25BCdwestsachsen/3453742
25822680,1,LOT-0000,lot,25822680,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Landesamt%2520f%25C3%25BCr%2520Stra%25C3%259Fenbau%2520und%2520Verkehr%252C%2520Zentrale/3454255,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Landesamt%2520f%25C3%25BCr%2520Stra%25C3%259Fenbau%2520und%2520Verkehr%252C%2520Zentrale/3454255
25823724,1,LOT-0000,lot,25823724,non-restricted-document,,http://www.vergabe.stadt-frankfurt.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a04798336f-2c7a3043bf5a0201&PublicationType=0,http://www.vergabe.stadt-frankfurt.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a04798336f-2c7a3043bf5a0201&PublicationType=0
25827160,1,LOT-0000,lot,25827160,non-restricted-document,,https://www.sachsen-vergabe.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-PublishingProcess-1a0a38cef70-757ad2590737f419&PublicationType=4,https://www.sachsen-vergabe.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-PublishingProcess-1a0a38cef70-757ad2590737f419&PublicationType=4
25825454,1,LOT-0000,lot,25825454,non-restricted-document,,https://vergabe.hessen.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a085355816-53646e3bdfb92afd&PublicationType=0,https://vergabe.hessen.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a085355816-53646e3bdfb92afd&PublicationType=0
25822832,1,LOT-0000,lot,25822832,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Helmholtz%2520Zentrum%2520M%25C3%25BCnchen%2520Deutsches%2520Forschungszentrum%2520f%25C3%25BCr%2520Gesundheit%2520und%2520Umwelt%2520%2528GmbH%2529/3453713,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Helmholtz%2520Zentrum%2520M%25C3%25BCnchen%2520Deutsches%2520Forschungszentrum%2520f%25C3%25BCr%2520Gesundheit%2520und%2520Umwelt%2520%2528GmbH%2529/3453713
25822676,1,LOT-0000,lot,25822676,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Landesamt%2520f%25C3%25BCr%2520Stra%25C3%259Fenbau%2520und%2520Verkehr%252C%2520Niederlassung%2520Mei%25C3%259Fen/3453772,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Landesamt%2520f%25C3%25BCr%2520Stra%25C3%259Fenbau%2520und%2520Verkehr%252C%2520Niederlassung%2520Mei%25C3%259Fen/3453772
25822640,1,LOT-0000,lot,25822640,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Landeshauptstadt%2520Dresden/3453702,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Landeshauptstadt%2520Dresden/3453702
25823226,1,LOT-0000,lot,25823226,non-restricted-document,,https://www.dtvp.de/Satellite/notice/CXS0YE5DYDXVVFFT,https://www.dtvp.de/Satellite/notice/CXS0YE5DYDXVVFFT
25822548,1,LOT-0000,lot,25822548,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/WAZV%2520Mittlere%2520Wesenitz/3453688,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/WAZV%2520Mittlere%2520Wesenitz/3453688
25822528,1,LOT-0000,lot,25822528,non-restricted-document,,https://vergabe.deges.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a09e6ebcf2-297f679630f53b43&PublicationType=0,https://vergabe.deges.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a09e6ebcf2-297f679630f53b43&PublicationType=0
25823140,1,LOT-0000,lot,25823140,non-restricted-document,,https://evergabe.bundesverkehrsverwaltung.de/VMPSatellite/notice/CXWSYYLDYYWDQ27Q,https://evergabe.bundesverkehrsverwaltung.de/VMPSatellite/notice/CXWSYYLDYYWDQ27Q
25827148,1,LOT-0000,lot,25827148,non-restricted-document,,https://plattform.aumass.de/Veroeffentlichung/AV286B5C,https://plattform.aumass.de/Veroeffentlichung/AV286B5C
25822474,1,LOT-0000,lot,25822474,non-restricted-document,,https://www.staatsanzeiger-eservices.de/besuJs/BekLanding4Bund?z_param=2026-11-0381321,https://www.staatsanzeiger-eservices.de/besuJs/BekLanding4Bund?z_param=2026-11-0381321
25822536,1,LOT-0000,lot,25822536,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Basketball%2520L%25C3%25B6wen%2520e%252EV%252E/3453741,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Basketball%2520L%25C3%25B6wen%2520e%252EV%252E/3453741
25825670,1,LOT-0000,lot,25825670,non-restricted-document,,https://www.vmp-rheinland.de/VMPSatellite/notice/CXPTYDMDUT5,https://www.vmp-rheinland.de/VMPSatellite/notice/CXPTYDMDUT5
25826854,1,LOT-0000,lot,25826854,non-restricted-document,,https://bieterzugang.deutsche-evergabe.de/evergabe.bieter/api/supplier/external/deeplink/subproject/0fed9c73-2ba8-4793-ae21-b4dad6210356,https://bieterzugang.deutsche-evergabe.de/evergabe.bieter/api/supplier/external/deeplink/subproject/0fed9c73-2ba8-4793-ae21-b4dad6210356
25825516,1,LOT-0000,lot,25825516,non-restricted-document,,https://bund.vergabe24.de/?hash=41431aadc2706cfd5cf69e3bac49cbfd,https://bund.vergabe24.de/?hash=41431aadc2706cfd5cf69e3bac49cbfd
25825536,1,LOT-0000,lot,25825536,non-restricted-document,,https://bund.vergabe24.de/?hash=5b4428a5b110ed40405039c4180e1ecd,https://bund.vergabe24.de/?hash=5b4428a5b110ed40405039c4180e1ecd
25825544,1,LOT-0000,lot,25825544,non-restricted-document,,https://bund.vergabe24.de/?hash=ee62d3d29b5f193034ebcab4a5f02823,https://bund.vergabe24.de/?hash=ee62d3d29b5f193034ebcab4a5f02823
25825552,1,LOT-0000,lot,25825552,non-restricted-document,,https://bund.vergabe24.de/?hash=a88d4565f0ff96eae6f5ab6f8ca6daf4,https://bund.vergabe24.de/?hash=a88d4565f0ff96eae6f5ab6f8ca6daf4
25825484,1,LOT-0000,lot,25825484,non-restricted-document,,https://bund.vergabe24.de/?hash=6bd629b5e49a33f27c2cd7e85bdb5cf4,https://bund.vergabe24.de/?hash=6bd629b5e49a33f27c2cd7e85bdb5cf4
25823136,1,LOT-0000,lot,25823136,non-restricted-document,,https://evergabe.bundesverkehrsverwaltung.de/VMPSatellite/notice/CXWSYYCDYDTCLC7N,https://evergabe.bundesverkehrsverwaltung.de/VMPSatellite/notice/CXWSYYCDYDTCLC7N
25823492,1,LOT-0000,lot,25823492,non-restricted-document,,https://ausschreibungen.giz.de/Satellite/notice/CXTRYY6DYD74ENF7,https://ausschreibungen.giz.de/Satellite/notice/CXTRYY6DYD74ENF7
25825640,1,LOT-0000,lot,25825640,non-restricted-document,,https://www.vergabe-westfalen.de/VMPSatellite/notice/CXS0YRNYT18D9U5M,https://www.vergabe-westfalen.de/VMPSatellite/notice/CXS0YRNYT18D9U5M
